
=== YAFFS2 Delete Test ===
Deleting 1000 test files...
File /test_898.bin: deleted:   3593 us, speed:  2783 KB/s
File /test_899.bin: deleted:   3543 us, speed:  2822 KB/s
File /test_900.bin: deleted:   3601 us, speed:  2777 KB/s
File /test_901.bin: deleted:   3616 us, speed:  2765 KB/s
File /test_902.bin: deleted:   3570 us, speed:  2801 KB/s
File /test_903.bin: deleted:   3577 us, speed:  2795 KB/s
File /test_904.bin: deleted:   5170 us, speed:  1934 KB/s
File /test_905.bin: deleted:   3570 us, speed:  2801 KB/s
File /test_906.bin: deleted:   3536 us, speed:  2828 KB/s
File /test_907.bin: deleted:   3563 us, speed:  2806 KB/s
File /test_908.bin: deleted:   3572 us, speed:  2799 KB/s
File /test_909.bin: deleted:   3553 us, speed:  2814 KB/s
File /test_910.bin: deleted:   3504 us, speed:  2853 KB/s
File /test_911.bin: deleted:   3566 us, speed:  2804 KB/s
File /test_912.bin: deleted:   3511 us, speed:  2848 KB/s
File /test_913.bin: deleted:   9492 us, speed:  1053 KB/s
File /test_914.bin: deleted:   3593 us, speed:  2783 KB/s
File /test_915.bin: deleted:   3572 us, speed:  2799 KB/s
File /test_916.bin: deleted:   3572 us, speed:  2799 KB/s
File /test_917.bin: deleted:   3539 us, speed:  2825 KB/s
File /test_918.bin: deleted:   3534 us, speed:  2829 KB/s
File /test_919.bin: deleted:   3545 us, speed:  2820 KB/s
File /test_920.bin: deleted:   3553 us, speed:  2814 KB/s
File /test_921.bin: deleted:   3516 us, speed:  2844 KB/s
File /test_922.bin: deleted:   3566 us, speed:  2804 KB/s
File /test_923.bin: deleted:   3618 us, speed:  2763 KB/s
File /test_924.bin: deleted:   3488 us, speed:  2866 KB/s
File /test_925.bin: deleted:   5162 us, speed:  1937 KB/s
File /test_926.bin: deleted:   3499 us, speed:  2857 KB/s
File /test_927.bin: deleted:   3552 us, speed:  2815 KB/s
File /test_928.bin: deleted:   3568 us, speed:  2802 KB/s
File /test_929.bin: deleted:   3529 us, speed:  2833 KB/s
File /test_930.bin: deleted:   3514 us, speed:  2845 KB/s
File /test_931.bin: deleted:   3555 us, speed:  2812 KB/s
File /test_932.bin: deleted:   3552 us, speed:  2815 KB/s
File /test_933.bin: deleted:   3521 us, speed:  2840 KB/s
File /test_934.bin: deleted:   3496 us, speed:  2860 KB/s
File /test_935.bin: deleted:   3517 us, speed:  2843 KB/s
File /test_936.bin: deleted:   3541 us, speed:  2824 KB/s
File /test_937.bin: deleted:   3536 us, speed:  2828 KB/s
File /test_938.bin: deleted:   9472 us, speed:  1055 KB/s
File /test_939.bin: deleted:   3599 us, speed:  2778 KB/s
File /test_940.bin: deleted:   3515 us, speed:  2844 KB/s
File /test_941.bin: deleted:   3555 us, speed:  2812 KB/s
File /test_942.bin: deleted:   3503 us, speed:  2854 KB/s
File /test_943.bin: deleted:   3518 us, speed:  2842 KB/s
File /test_944.bin: deleted:   3538 us, speed:  2826 KB/s
File /test_945.bin: deleted:   3525 us, speed:  2836 KB/s
File /test_946.bin: deleted:   5116 us, speed:  1954 KB/s
File /test_947.bin: deleted:   3550 us, speed:  2816 KB/s
File /test_948.bin: deleted:   3507 us, speed:  2851 KB/s
File /test_949.bin: deleted:   3528 us, speed:  2834 KB/s
File /test_950.bin: deleted:   3533 us, speed:  2830 KB/s
File /test_951.bin: deleted:   3557 us, speed:  2811 KB/s
File /test_952.bin: deleted:   3528 us, speed:  2834 KB/s
File /test_953.bin: deleted:   3471 us, speed:  2881 KB/s
File /test_954.bin: deleted:   3482 us, speed:  2871 KB/s
File /test_955.bin: deleted:   3600 us, speed:  2777 KB/s
File /test_956.bin: deleted:   3532 us, speed:  2831 KB/s
File /test_957.bin: deleted:   3515 us, speed:  2844 KB/s
File /test_958.bin: deleted:   3539 us, speed:  2825 KB/s
File /test_959.bin: deleted:   3532 us, speed:  2831 KB/s
File /test_960.bin: deleted:   3492 us, speed:  2863 KB/s
File /test_961.bin: deleted:   3623 us, speed:  2760 KB/s
File /test_962.bin: deleted:   3492 us, speed:  2863 KB/s
File /test_963.bin: deleted:   9439 us, speed:  1059 KB/s
File /test_964.bin: deleted:   3478 us, speed:  2875 KB/s
File /test_965.bin: deleted:   3503 us, speed:  2854 KB/s
File /test_966.bin: deleted:   3507 us, speed:  2851 KB/s
File /test_967.bin: deleted:   5068 us, speed:  1973 KB/s
File /test_968.bin: deleted:   3519 us, speed:  2841 KB/s
File /test_969.bin: deleted:   3495 us, speed:  2861 KB/s
File /test_970.bin: deleted:   3488 us, speed:  2866 KB/s
File /test_971.bin: deleted:   3498 us, speed:  2858 KB/s
File /test_972.bin: deleted:   3523 us, speed:  2838 KB/s
File /test_973.bin: deleted:   3505 us, speed:  2853 KB/s
File /test_974.bin: deleted:   3559 us, speed:  2809 KB/s
File /test_975.bin: deleted:   3496 us, speed:  2860 KB/s
File /test_976.bin: deleted:   3490 us, speed:  2865 KB/s
File /test_977.bin: deleted:   3484 us, speed:  2870 KB/s
File /test_978.bin: deleted:   3494 us, speed:  2862 KB/s
File /test_979.bin: deleted:   3480 us, speed:  2873 KB/s
File /test_980.bin: deleted:   3555 us, speed:  2812 KB/s
File /test_981.bin: deleted:   3568 us, speed:  2802 KB/s
File /test_982.bin: deleted:   3510 us, speed:  2849 KB/s
File /test_983.bin: deleted:   3476 us, speed:  2876 KB/s
File /test_984.bin: deleted:   3547 us, speed:  2819 KB/s
File /test_985.bin: deleted:   3474 us, speed:  2878 KB/s
File /test_986.bin: deleted:   3503 us, speed:  2854 KB/s
File /test_987.bin: deleted:   9461 us, speed:  1056 KB/s
File /test_988.bin: deleted:   5129 us, speed:  1949 KB/s
File /test_989.bin: deleted:   3516 us, speed:  2844 KB/s
File /test_990.bin: deleted:   3494 us, speed:  2862 KB/s
File /test_991.bin: deleted:   3483 us, speed:  2871 KB/s
File /test_992.bin: deleted:   3482 us, speed:  2871 KB/s
File /test_993.bin: deleted:   3457 us, speed:  2892 KB/s
File /test_994.bin: deleted:   3512 us, speed:  2847 KB/s
File /test_995.bin: deleted:   3533 us, speed:  2830 KB/s
File /test_996.bin: deleted:   3466 us, speed:  2885 KB/s
File /test_997.bin: deleted:   3466 us, speed:  2885 KB/s
File /test_998.bin: deleted:   3504 us, speed:  2853 KB/s
File /test_999.bin: deleted:   3490 us, speed:  2865 KB/s
File /test_1000.bin: deleted:   3491 us, speed:  2864 KB/s
Synchronizing filesystem after deletions...


=== Delete Test Statistics ===
Successful operations: 1000
Failed operations:     0
Data processed: 10000 KB (10240000 bytes)

Timing breakdown:

Speed statistics:
  Max speed:     2892 KB/s
  Avg speed:     2363 KB/s
  Min speed:      844 KB/s

Data integrity:
  CRC errors    : 0
  Pattern errors: 0
  Size errors   : 0
  Total errors  : 0

Recommendation: Run garbage collection to optimize filesystem after deletions.
Press 'G' to run automatic garbage collection, or any other key to skip: 
